Date,Time,Open,High,Low,Close,Tickvol,Vol,Spread
1/28/2025,5:00:00 AM,155.552,155.744,155.488,155.734,2686,0,4
1/28/2025,6:00:00 AM,155.734,155.947,155.72,155.787,2551,0,4
1/28/2025,7:00:00 AM,155.786,155.831,155.65,155.701,1951,0,4
1/28/2025,8:00:00 AM,155.701,155.843,155.519,155.773,2656,0,2
1/28/2025,9:00:00 AM,155.772,155.976,155.673,155.864,3114,0,3
1/28/2025,10:00:00 AM,155.863,155.932,155.552,155.729,3606,0,2
1/28/2025,11:00:00 AM,155.717,155.818,155.253,155.447,3318,0,3
1/28/2025,12:00:00 PM,155.448,155.495,155.206,155.472,2151,0,2
1/28/2025,1:00:00 PM,155.475,155.494,155.245,155.436,1703,0,4
1/28/2025,2:00:00 PM,155.436,155.483,155.252,155.275,2119,0,4
1/28/2025,3:00:00 PM,155.275,155.565,155.212,155.491,3347,0,3
1/28/2025,4:00:00 PM,155.492,155.564,155.05,155.264,3779,0,3
1/28/2025,5:00:00 PM,155.24,155.743,155.21,155.717,3910,0,4
1/28/2025,6:00:00 PM,155.716,155.759,155.58,155.658,3250,0,4
1/28/2025,7:00:00 PM,155.656,155.697,155.551,155.607,2345,0,4
1/28/2025,8:00:00 PM,155.605,155.68,155.519,155.68,2374,0,4
1/28/2025,9:00:00 PM,155.681,155.726,155.506,155.533,1882,0,3
1/28/2025,10:00:00 PM,155.533,155.6,155.491,155.517,1851,0,3
1/28/2025,11:00:00 PM,155.517,155.56,155.459,155.46,1005,0,4
1/29/2025,12:00:00 AM,155.475,155.543,155.467,155.542,234,0,24
1/29/2025,1:00:00 AM,155.529,155.61,155.504,155.563,1201,0,4
1/29/2025,2:00:00 AM,155.564,155.65,155.431,155.632,2560,0,4
1/29/2025,3:00:00 AM,155.631,155.79,155.59,155.711,2298,0,4
1/29/2025,4:00:00 AM,155.712,155.78,155.591,155.625,1982,0,4
1/29/2025,5:00:00 AM,155.625,155.625,155.323,155.426,2280,0,4
1/29/2025,6:00:00 AM,155.426,155.432,155.23,155.294,1928,0,4
1/29/2025,7:00:00 AM,155.294,155.297,155.001,155.014,2155,0,4
1/29/2025,8:00:00 AM,155.016,155.311,155.001,155.223,2675,0,3
1/29/2025,9:00:00 AM,155.236,155.405,155.139,155.284,3235,0,2
1/29/2025,10:00:00 AM,155.294,155.336,155.009,155.15,3284,0,4
1/29/2025,11:00:00 AM,155.15,155.362,155.09,155.344,3156,0,3
1/29/2025,12:00:00 PM,155.345,155.452,155.317,155.385,2575,0,3
1/29/2025,1:00:00 PM,155.384,155.518,155.324,155.418,2415,0,3
1/29/2025,2:00:00 PM,155.416,155.495,155.321,155.361,2752,0,2
1/29/2025,3:00:00 PM,155.361,155.466,155.254,155.423,3539,0,3
1/29/2025,4:00:00 PM,155.421,155.444,155.173,155.192,3245,0,2
1/29/2025,5:00:00 PM,155.194,155.323,154.939,155.009,4001,0,3
1/29/2025,6:00:00 PM,155.01,155.24,154.971,155.223,3375,0,4
1/29/2025,7:00:00 PM,155.227,155.231,155.05,155.054,2559,0,3
1/29/2025,8:00:00 PM,155.054,155.168,155.004,155.12,2377,0,4
1/29/2025,9:00:00 PM,155.127,155.608,155.09,155.241,4877,0,3
1/29/2025,10:00:00 PM,155.244,155.387,155.098,155.355,3638,0,3
1/29/2025,11:00:00 PM,155.356,155.376,155.151,155.215,2021,0,4
1/30/2025,12:00:00 AM,155.146,155.233,155.122,155.196,237,0,23
1/30/2025,1:00:00 AM,155.168,155.233,155.038,155.178,2004,0,5
1/30/2025,2:00:00 AM,155.175,155.194,154.678,154.717,3181,0,3
1/30/2025,3:00:00 AM,154.722,154.722,154.46,154.639,3028,0,4
1/30/2025,4:00:00 AM,154.639,154.659,154.284,154.375,3313,0,2
1/30/2025,5:00:00 AM,154.377,154.545,154.309,154.528,2814,0,4
1/30/2025,6:00:00 AM,154.529,154.68,154.478,154.6,2106,0,3
1/30/2025,7:00:00 AM,154.6,154.634,154.418,154.481,2055,0,2
1/30/2025,8:00:00 AM,154.481,154.731,154.355,154.433,2349,0,3
1/30/2025,9:00:00 AM,154.423,154.635,154.367,154.496,2504,0,4
1/30/2025,10:00:00 AM,154.535,154.647,154.433,154.477,3418,0,4
1/30/2025,11:00:00 AM,154.475,154.592,154.316,154.448,3133,0,2
1/30/2025,12:00:00 PM,154.447,154.536,154.351,154.496,2725,0,4
1/30/2025,1:00:00 PM,154.497,154.601,154.422,154.591,2408,0,3
1/30/2025,2:00:00 PM,154.584,154.597,154.097,154.152,2916,0,3
1/30/2025,3:00:00 PM,154.151,154.264,153.836,153.906,4304,0,3
1/30/2025,4:00:00 PM,153.901,154.223,153.844,154.056,4412,0,2
1/30/2025,5:00:00 PM,154.05,154.15,153.791,154.133,4267,0,3
1/30/2025,6:00:00 PM,154.141,154.475,154.072,154.427,3606,0,3
1/30/2025,7:00:00 PM,154.427,154.449,154.258,154.294,2645,0,3
1/30/2025,8:00:00 PM,154.293,154.494,154.293,154.377,2209,0,3
1/30/2025,9:00:00 PM,154.38,154.38,154.087,154.11,2239,0,3
1/30/2025,10:00:00 PM,154.111,154.452,153.998,154.254,3281,0,3
1/30/2025,11:00:00 PM,154.249,154.453,154.188,154.288,2139,0,3
1/31/2025,12:00:00 AM,154.193,154.259,154.116,154.211,298,0,23
1/31/2025,1:00:00 AM,154.2,154.497,154.062,154.088,2080,0,4
1/31/2025,2:00:00 AM,154.088,154.362,154.018,154.307,3057,0,4
1/31/2025,3:00:00 AM,154.313,154.315,153.913,154.09,3590,0,4
1/31/2025,4:00:00 AM,154.092,154.216,153.929,154.177,2929,0,4
1/31/2025,5:00:00 AM,154.179,154.421,154.157,154.356,2324,0,2
1/31/2025,6:00:00 AM,154.358,154.443,154.314,154.437,2260,0,4
1/31/2025,7:00:00 AM,154.443,154.876,154.436,154.718,2993,0,2
1/31/2025,8:00:00 AM,154.717,154.933,154.646,154.691,2873,0,4
1/31/2025,9:00:00 AM,154.697,154.764,154.58,154.652,3287,0,4
1/31/2025,10:00:00 AM,154.655,154.809,154.554,154.592,3415,0,3
1/31/2025,11:00:00 AM,154.568,154.717,154.481,154.717,3312,0,4
1/31/2025,12:00:00 PM,154.718,154.783,154.673,154.673,2429,0,4
1/31/2025,1:00:00 PM,154.673,154.853,154.604,154.845,2428,0,4
1/31/2025,2:00:00 PM,154.845,154.892,154.761,154.828,2124,0,3
1/31/2025,3:00:00 PM,154.825,155.014,154.737,154.794,3922,0,3
1/31/2025,4:00:00 PM,154.799,154.976,154.56,154.62,3891,0,4
1/31/2025,5:00:00 PM,154.617,154.873,154.528,154.831,4479,0,4
1/31/2025,6:00:00 PM,154.824,155.001,154.805,154.92,3481,0,3
1/31/2025,7:00:00 PM,154.919,154.972,154.661,154.762,4046,0,2
1/31/2025,8:00:00 PM,154.761,155.22,154.756,155.138,3796,0,2
1/31/2025,9:00:00 PM,155.139,155.202,154.993,155.143,2899,0,4
1/31/2025,10:00:00 PM,155.14,155.211,155.09,155.09,2677,0,4
1/31/2025,11:00:00 PM,155.078,155.211,155.021,155.18,2460,0,4
2/3/2025,12:00:00 AM,154.803,155.128,154.696,155.024,682,0,26
2/3/2025,1:00:00 AM,155.009,155.432,154.88,155.352,4192,0,3
2/3/2025,2:00:00 AM,155.366,155.799,155.352,155.699,5104,0,4
2/3/2025,3:00:00 AM,155.696,155.886,155.646,155.706,4326,0,3
2/3/2025,4:00:00 AM,155.708,155.869,155.471,155.542,4061,0,2
2/3/2025,5:00:00 AM,155.542,155.758,155.491,155.651,2973,0,4
2/3/2025,6:00:00 AM,155.652,155.745,155.57,155.712,3451,0,2
2/3/2025,7:00:00 AM,155.712,155.715,155.461,155.574,2753,0,2
2/3/2025,8:00:00 AM,155.577,155.612,155.279,155.38,3533,0,2
2/3/2025,9:00:00 AM,155.382,155.662,155.382,155.624,3979,0,4
2/3/2025,10:00:00 AM,155.624,155.715,155.349,155.453,4089,0,4
2/3/2025,11:00:00 AM,155.463,155.469,155.001,155.002,3461,0,2
2/3/2025,12:00:00 PM,155.007,155.131,154.831,154.938,3253,0,2
2/3/2025,1:00:00 PM,154.938,154.963,154.594,154.607,3311,0,4
2/3/2025,2:00:00 PM,154.612,154.62,154.289,154.569,3071,0,2
2/3/2025,3:00:00 PM,154.568,154.832,154.405,154.649,3572,0,4
2/3/2025,4:00:00 PM,154.654,154.744,154.378,154.494,4453,0,3
2/3/2025,5:00:00 PM,154.706,154.862,154.005,154.723,5479,0,2
2/3/2025,6:00:00 PM,154.723,154.856,154.54,154.688,4390,0,3
2/3/2025,7:00:00 PM,154.691,154.724,154.524,154.656,3957,0,3
2/3/2025,8:00:00 PM,154.657,155.012,154.57,154.958,3155,0,4
2/3/2025,9:00:00 PM,154.958,155.002,154.828,154.896,2785,0,4
2/3/2025,10:00:00 PM,154.891,154.899,154.654,154.709,2762,0,3
2/3/2025,11:00:00 PM,154.717,154.921,154.551,154.726,2164,0,4
2/4/2025,12:00:00 AM,154.692,154.871,154.661,154.788,488,0,23
2/4/2025,1:00:00 AM,154.793,155.296,154.774,155.27,2698,0,4
2/4/2025,2:00:00 AM,155.27,155.403,155.189,155.313,2937,0,4
2/4/2025,3:00:00 AM,155.313,155.394,155.051,155.109,3190,0,2
2/4/2025,4:00:00 AM,155.113,155.254,155.038,155.153,2542,0,4
2/4/2025,5:00:00 AM,155.152,155.304,155.069,155.211,2022,0,2
2/4/2025,6:00:00 AM,155.212,155.288,155.187,155.283,2040,0,4
2/4/2025,7:00:00 AM,155.284,155.327,154.827,155.249,4168,0,2
2/4/2025,8:00:00 AM,155.249,155.391,155.16,155.221,2648,0,3
2/4/2025,9:00:00 AM,155.207,155.36,155.17,155.326,2942,0,2
2/4/2025,10:00:00 AM,155.327,155.52,155.129,155.245,3530,0,3
2/4/2025,11:00:00 AM,155.245,155.355,155.065,155.341,3345,0,3
2/4/2025,12:00:00 PM,155.342,155.362,155.242,155.27,2571,0,4
2/4/2025,1:00:00 PM,155.254,155.335,155.144,155.313,2409,0,4
2/4/2025,2:00:00 PM,155.314,155.396,155.239,155.277,2636,0,3
2/4/2025,3:00:00 PM,155.28,155.387,155.242,155.26,2977,0,4
2/4/2025,4:00:00 PM,155.259,155.261,154.955,155.004,3682,0,4
2/4/2025,5:00:00 PM,155.01,155.016,154.538,154.672,4461,0,2
2/4/2025,6:00:00 PM,154.669,154.669,154.465,154.56,3511,0,3
2/4/2025,7:00:00 PM,154.56,154.622,154.25,154.268,3229,0,3
2/4/2025,8:00:00 PM,154.267,154.332,154.171,154.299,2370,0,3
2/4/2025,9:00:00 PM,154.299,154.336,154.226,154.285,2361,0,3
2/4/2025,10:00:00 PM,154.283,154.319,154.234,154.263,2036,0,4
2/4/2025,11:00:00 PM,154.262,154.345,154.233,154.325,1159,0,4
2/5/2025,12:00:00 AM,154.326,154.401,154.284,154.349,304,0,23
2/5/2025,1:00:00 AM,154.365,154.462,154.032,154.137,2150,0,4
2/5/2025,2:00:00 AM,154.133,154.357,153.835,153.859,3554,0,4
2/5/2025,3:00:00 AM,153.852,153.852,153.469,153.6,4087,0,2
2/5/2025,4:00:00 AM,153.609,153.639,153.174,153.387,3577,0,3
2/5/2025,5:00:00 AM,153.375,153.46,153.085,153.219,2927,0,3
2/5/2025,6:00:00 AM,153.213,153.389,153.114,153.359,2656,0,4
2/5/2025,7:00:00 AM,153.361,153.567,153.35,153.425,2559,0,3
2/5/2025,8:00:00 AM,153.43,153.45,153.163,153.187,2799,0,4
2/5/2025,9:00:00 AM,153.188,153.363,153.074,153.302,3210,0,4
2/5/2025,10:00:00 AM,153.326,153.391,152.916,153.053,3600,0,4
2/5/2025,11:00:00 AM,153.052,153.133,152.645,152.841,3514,0,3
2/5/2025,12:00:00 PM,152.84,152.841,152.553,152.64,2811,0,4
2/5/2025,1:00:00 PM,152.64,152.885,152.625,152.872,2469,0,3
2/5/2025,2:00:00 PM,152.873,152.948,152.741,152.863,2490,0,4
2/5/2025,3:00:00 PM,152.866,153.107,152.74,153.046,4225,0,3
2/5/2025,4:00:00 PM,153.043,153.205,152.772,152.775,4031,0,3
2/5/2025,5:00:00 PM,152.791,152.791,152.111,152.137,4984,0,2
2/5/2025,6:00:00 PM,152.138,152.381,152.114,152.336,3759,0,4
2/5/2025,7:00:00 PM,152.334,152.442,152.252,152.289,2804,0,3
2/5/2025,8:00:00 PM,152.289,152.406,152.245,152.317,2517,0,4
2/5/2025,9:00:00 PM,152.315,152.542,152.309,152.522,2401,0,4
2/5/2025,10:00:00 PM,152.521,152.767,152.521,152.693,2535,0,4
2/5/2025,11:00:00 PM,152.694,152.709,152.565,152.589,1413,0,4
2/6/2025,12:00:00 AM,152.545,152.597,152.493,152.565,334,0,23
2/6/2025,1:00:00 AM,152.563,152.752,152.468,152.65,1399,0,1
2/6/2025,2:00:00 AM,152.646,152.686,152.325,152.356,3287,0,4
2/6/2025,3:00:00 AM,152.354,152.384,151.809,152.023,3383,0,4
2/6/2025,4:00:00 AM,152.014,152.3,151.934,152.257,2930,0,4
2/6/2025,5:00:00 AM,152.258,152.286,152.055,152.236,2214,0,3
2/6/2025,6:00:00 AM,152.236,152.355,152.128,152.352,1901,0,3
2/6/2025,7:00:00 AM,152.351,152.513,152.167,152.419,2688,0,4
2/6/2025,8:00:00 AM,152.418,152.589,152.403,152.561,2204,0,3
2/6/2025,9:00:00 AM,152.56,152.672,152.489,152.581,2926,0,4
2/6/2025,10:00:00 AM,152.582,152.698,152.451,152.641,3225,0,3
2/6/2025,11:00:00 AM,152.641,152.894,152.54,152.663,3051,0,3
2/6/2025,12:00:00 PM,152.663,152.68,152.507,152.53,2760,0,3
2/6/2025,1:00:00 PM,152.54,152.542,152.357,152.423,2926,0,4
2/6/2025,2:00:00 PM,152.423,152.468,152.266,152.379,3771,0,3
2/6/2025,3:00:00 PM,152.379,152.529,152.054,152.079,3876,0,4
2/6/2025,4:00:00 PM,152.071,152.211,151.86,152.109,3868,0,3
2/6/2025,5:00:00 PM,152.109,152.153,151.66,151.687,4143,0,3
2/6/2025,6:00:00 PM,151.69,152.045,151.668,152.043,3547,0,4
2/6/2025,7:00:00 PM,152.043,152.059,151.851,151.866,2768,0,3
2/6/2025,8:00:00 PM,151.867,151.878,151.31,151.33,3069,0,3
2/6/2025,9:00:00 PM,151.324,151.432,151.234,151.387,2662,0,3
2/6/2025,10:00:00 PM,151.387,151.536,151.356,151.529,1800,0,4
2/6/2025,11:00:00 PM,151.529,151.536,151.378,151.383,941,0,4
2/7/2025,12:00:00 AM,151.366,151.477,151.342,151.444,325,0,24
2/7/2025,1:00:00 AM,151.432,151.44,151.154,151.168,1799,0,4
2/7/2025,2:00:00 AM,151.164,151.267,150.959,151.219,3178,0,4
2/7/2025,3:00:00 AM,151.218,151.661,151.213,151.571,3383,0,4
2/7/2025,4:00:00 AM,151.574,151.734,151.544,151.606,2849,0,4
2/7/2025,5:00:00 AM,151.601,151.733,151.448,151.583,2377,0,4
2/7/2025,6:00:00 AM,151.582,151.713,151.542,151.678,1851,0,4
2/7/2025,7:00:00 AM,151.682,151.788,151.616,151.72,2209,0,4
2/7/2025,8:00:00 AM,151.719,151.835,151.588,151.834,2219,0,4
2/7/2025,9:00:00 AM,151.831,151.883,151.666,151.825,2675,0,4
2/7/2025,10:00:00 AM,151.825,151.892,151.668,151.742,2847,0,4
2/7/2025,11:00:00 AM,151.741,151.832,151.696,151.82,2932,0,2
2/7/2025,12:00:00 PM,151.819,152.161,151.801,152.135,2672,0,3
2/7/2025,1:00:00 PM,152.134,152.182,152.063,152.149,2346,0,4
2/7/2025,2:00:00 PM,152.153,152.244,151.984,152.01,2362,0,4
2/7/2025,3:00:00 PM,152.008,152.413,151.297,151.953,4510,0,3
2/7/2025,4:00:00 PM,151.95,151.999,151.483,151.521,4689,0,3
2/7/2025,5:00:00 PM,151.591,151.759,151.277,151.387,5220,0,4
2/7/2025,6:00:00 PM,151.388,151.562,150.931,151.302,4738,0,2
2/7/2025,7:00:00 PM,151.301,151.839,151.267,151.666,4426,0,4
2/7/2025,8:00:00 PM,151.666,151.738,151.352,151.384,2918,0,4
2/7/2025,9:00:00 PM,151.383,151.526,151.203,151.382,3217,0,2
2/7/2025,10:00:00 PM,151.373,151.428,151.254,151.303,2364,0,4
2/7/2025,11:00:00 PM,151.295,151.452,151.271,151.389,1298,0,4
2/10/2025,12:00:00 AM,151.305,151.551,151.21,151.531,762,0,23
2/10/2025,1:00:00 AM,151.534,151.882,151.459,151.875,2589,0,3
2/10/2025,2:00:00 AM,151.874,151.918,151.626,151.875,3516,0,4
2/10/2025,3:00:00 AM,151.873,152.136,151.87,152.008,3340,0,4
2/10/2025,4:00:00 AM,152.007,152.209,151.913,152.147,2718,0,4
2/10/2025,5:00:00 AM,152.147,152.149,151.884,151.922,2210,0,4
2/10/2025,6:00:00 AM,151.922,151.968,151.824,151.905,1984,0,4
2/10/2025,7:00:00 AM,151.905,152.045,151.904,151.95,2189,0,4
2/10/2025,8:00:00 AM,151.95,151.967,151.768,151.892,2231,0,4
2/10/2025,9:00:00 AM,151.888,152.19,151.868,152.168,2810,0,3
2/10/2025,10:00:00 AM,152.169,152.532,152.128,152.383,3443,0,2
2/10/2025,11:00:00 AM,152.384,152.407,152.167,152.194,2861,0,3
2/10/2025,12:00:00 PM,152.194,152.306,152.071,152.088,2217,0,4
2/10/2025,1:00:00 PM,152.088,152.193,152.016,152.118,2239,0,3
2/10/2025,2:00:00 PM,152.108,152.243,152.032,152.068,2693,0,4
2/10/2025,3:00:00 PM,152.065,152.082,151.802,151.863,3169,0,3
2/10/2025,4:00:00 PM,151.862,151.863,151.587,151.635,3485,0,3
2/10/2025,5:00:00 PM,151.634,151.692,151.569,151.608,3169,0,4
2/10/2025,6:00:00 PM,151.607,151.791,151.573,151.724,2720,0,3
2/10/2025,7:00:00 PM,151.723,151.919,151.707,151.865,2204,0,4
2/10/2025,8:00:00 PM,151.865,152.07,151.859,152.035,1937,0,4
2/10/2025,9:00:00 PM,152.034,152.058,151.95,151.974,1756,0,4
2/10/2025,10:00:00 PM,151.978,152.031,151.947,151.948,1534,0,4
2/10/2025,11:00:00 PM,151.954,152.01,151.915,151.981,1115,0,4
2/11/2025,12:00:00 AM,151.918,151.98,151.873,151.873,371,0,23
2/11/2025,1:00:00 AM,151.876,151.951,151.752,151.79,1184,0,1
2/11/2025,2:00:00 AM,151.787,151.886,151.684,151.806,1986,0,4
2/11/2025,3:00:00 AM,151.806,152.065,151.8,152.018,2415,0,4
2/11/2025,4:00:00 AM,152.018,152.038,151.924,151.97,2114,0,4
2/11/2025,5:00:00 AM,151.97,152.049,151.918,151.983,1797,0,4
2/11/2025,6:00:00 AM,151.983,152.04,151.979,151.986,1210,0,4
2/11/2025,7:00:00 AM,151.986,152.002,151.94,151.951,1186,0,4
2/11/2025,8:00:00 AM,151.957,151.986,151.836,151.923,1706,0,3
2/11/2025,9:00:00 AM,151.917,152.044,151.871,151.951,2447,0,3
2/11/2025,10:00:00 AM,151.963,152.094,151.65,151.872,3336,0,3
2/11/2025,11:00:00 AM,151.871,151.997,151.829,151.945,2707,0,4
2/11/2025,12:00:00 PM,151.943,152.146,151.943,152.132,2410,0,4
2/11/2025,1:00:00 PM,152.132,152.376,152.12,152.339,2248,0,3
2/11/2025,2:00:00 PM,152.35,152.411,152.221,152.379,2698,0,4
2/11/2025,3:00:00 PM,152.371,152.507,152.305,152.305,2935,0,4
2/11/2025,4:00:00 PM,152.305,152.461,152.23,152.291,3361,0,4
2/11/2025,5:00:00 PM,152.299,152.595,152.23,152.493,4132,0,3
2/11/2025,6:00:00 PM,152.491,152.534,152.25,152.368,3194,0,3
2/11/2025,7:00:00 PM,152.369,152.405,152.292,152.367,2326,0,4
2/11/2025,8:00:00 PM,152.367,152.478,152.292,152.433,2107,0,3
2/11/2025,9:00:00 PM,152.434,152.554,152.294,152.489,2430,0,4
2/11/2025,10:00:00 PM,152.49,152.605,152.45,152.555,2499,0,3
2/11/2025,11:00:00 PM,152.556,152.561,152.426,152.467,1159,0,4
2/12/2025,12:00:00 AM,152.403,152.479,152.332,152.443,441,0,23
2/12/2025,1:00:00 AM,152.434,152.769,152.434,152.769,1600,0,4
2/12/2025,2:00:00 AM,152.745,153.224,152.73,153.189,2912,0,2
2/12/2025,3:00:00 AM,153.196,153.485,153.073,153.472,3094,0,4
2/12/2025,4:00:00 AM,153.473,153.527,153.358,153.459,2584,0,4
2/12/2025,5:00:00 AM,153.464,153.68,153.455,153.632,2567,0,4
2/12/2025,6:00:00 AM,153.632,153.73,153.579,153.689,2647,0,4
2/12/2025,7:00:00 AM,153.688,153.704,153.528,153.537,2543,0,4
2/12/2025,8:00:00 AM,153.538,153.702,153.508,153.586,2252,0,4
2/12/2025,9:00:00 AM,153.588,153.683,153.413,153.679,2765,0,4
2/12/2025,10:00:00 AM,153.696,153.883,153.5,153.553,3344,0,3
2/12/2025,11:00:00 AM,153.557,153.593,153.414,153.518,2761,0,3
2/12/2025,12:00:00 PM,153.516,153.695,153.491,153.582,2387,0,3
2/12/2025,1:00:00 PM,153.586,153.635,153.462,153.551,2154,0,4
2/12/2025,2:00:00 PM,153.552,153.643,153.388,153.559,2366,0,4
2/12/2025,3:00:00 PM,153.555,154.454,153.438,154.415,4708,0,2
2/12/2025,4:00:00 PM,154.434,154.475,154.14,154.427,4563,0,3
2/12/2025,5:00:00 PM,154.427,154.617,154.316,154.437,4323,0,3
2/12/2025,6:00:00 PM,154.436,154.798,154.397,154.625,3456,0,3
2/12/2025,7:00:00 PM,154.625,154.63,154.32,154.354,3707,0,4
2/12/2025,8:00:00 PM,154.351,154.492,154.284,154.366,2782,0,3
2/12/2025,9:00:00 PM,154.366,154.48,154.311,154.427,2344,0,3
2/12/2025,10:00:00 PM,154.426,154.459,154.331,154.434,2127,0,3
2/12/2025,11:00:00 PM,154.428,154.484,154.377,154.396,1423,0,4
2/13/2025,12:00:00 AM,154.346,154.385,154.295,154.343,318,0,23
2/13/2025,1:00:00 AM,154.344,154.468,154.193,154.235,1615,0,4
2/13/2025,2:00:00 AM,154.233,154.553,154.122,154.538,3207,0,4
2/13/2025,3:00:00 AM,154.541,154.667,154.226,154.256,3262,0,4
2/13/2025,4:00:00 AM,154.255,154.348,154.16,154.23,2552,0,4
2/13/2025,5:00:00 AM,154.23,154.292,154.177,154.243,2270,0,3
2/13/2025,6:00:00 AM,154.243,154.489,154.221,154.36,2845,0,4
2/13/2025,7:00:00 AM,154.362,154.408,154.136,154.165,2571,0,4
2/13/2025,8:00:00 AM,154.176,154.235,153.962,154.051,2671,0,3
2/13/2025,9:00:00 AM,154.051,154.312,153.955,154.278,3061,0,4
2/13/2025,10:00:00 AM,154.275,154.339,154.02,154.023,3479,0,4
2/13/2025,11:00:00 AM,154.024,154.09,153.898,153.978,2819,0,4
2/13/2025,12:00:00 PM,153.978,154.017,153.771,153.791,2556,0,4
2/13/2025,1:00:00 PM,153.79,153.879,153.731,153.844,2614,0,4
2/13/2025,2:00:00 PM,153.844,153.904,153.744,153.852,2992,0,4
2/13/2025,3:00:00 PM,153.852,154.009,153.422,153.517,3880,0,3
2/13/2025,4:00:00 PM,153.518,153.605,153.349,153.511,4197,0,3
2/13/2025,5:00:00 PM,153.515,153.72,153.075,153.135,4355,0,3
2/13/2025,6:00:00 PM,153.135,153.172,152.927,153.172,3207,0,3
2/13/2025,7:00:00 PM,153.18,153.196,153.051,153.171,2590,0,3
2/13/2025,8:00:00 PM,153.168,153.344,153.138,153.271,3336,0,4
2/13/2025,9:00:00 PM,153.272,153.276,152.769,152.931,2602,0,3
2/13/2025,10:00:00 PM,152.931,152.985,152.701,152.743,1900,0,4
2/13/2025,11:00:00 PM,152.736,152.845,152.728,152.786,1395,0,4
2/14/2025,12:00:00 AM,152.78,152.848,152.713,152.837,393,0,24
2/14/2025,1:00:00 AM,152.823,153.151,152.786,152.985,1755,0,4
2/14/2025,2:00:00 AM,153.008,153.1,152.576,152.643,3513,0,4
2/14/2025,3:00:00 AM,152.644,152.644,152.448,152.566,3095,0,3
2/14/2025,4:00:00 AM,152.568,152.875,152.522,152.826,2280,0,4
2/14/2025,5:00:00 AM,152.827,153.005,152.81,152.838,2036,0,4
2/14/2025,6:00:00 AM,152.84,152.892,152.62,152.633,1779,0,4
2/14/2025,7:00:00 AM,152.633,152.733,152.556,152.614,1597,0,4
2/14/2025,8:00:00 AM,152.613,152.683,152.442,152.502,1869,0,2
2/14/2025,9:00:00 AM,152.502,152.741,152.384,152.725,3423,0,4
2/14/2025,10:00:00 AM,152.726,152.785,152.481,152.751,3930,0,4
2/14/2025,11:00:00 AM,152.75,152.839,152.5,152.512,2752,0,4
2/14/2025,12:00:00 PM,152.512,152.59,152.467,152.523,2360,0,4
2/14/2025,1:00:00 PM,152.514,152.741,152.49,152.704,2339,0,4
2/14/2025,2:00:00 PM,152.701,152.736,152.595,152.735,2617,0,4
2/14/2025,3:00:00 PM,152.737,152.822,152.098,152.178,4076,0,3
2/14/2025,4:00:00 PM,152.172,152.309,152.067,152.238,4054,0,4
2/14/2025,5:00:00 PM,152.244,152.376,152.096,152.137,3770,0,3
2/14/2025,6:00:00 PM,152.137,152.26,152.024,152.251,2994,0,3
2/14/2025,7:00:00 PM,152.251,152.346,152.223,152.294,2343,0,3
2/14/2025,8:00:00 PM,152.293,152.389,152.283,152.301,1784,0,3
2/14/2025,9:00:00 PM,152.304,152.342,152.177,152.208,1847,0,3
2/14/2025,10:00:00 PM,152.21,152.354,152.21,152.327,1666,0,4
2/14/2025,11:00:00 PM,152.319,152.351,152.245,152.279,1065,0,4
2/17/2025,12:00:00 AM,152.452,152.452,152.149,152.277,312,0,20
2/17/2025,1:00:00 AM,152.262,152.387,151.965,152.003,1766,0,1
2/17/2025,2:00:00 AM,152.002,152.116,151.784,151.881,3129,0,4
2/17/2025,3:00:00 AM,151.88,151.907,151.739,151.894,2607,0,3
2/17/2025,4:00:00 AM,151.892,151.932,151.505,151.55,2474,0,3
2/17/2025,5:00:00 AM,151.552,151.662,151.531,151.619,2388,0,4
2/17/2025,6:00:00 AM,151.62,151.776,151.606,151.686,1944,0,3
2/17/2025,7:00:00 AM,151.686,151.703,151.477,151.523,2893,0,3
2/17/2025,8:00:00 AM,151.524,151.788,151.492,151.707,2867,0,4
2/17/2025,9:00:00 AM,151.706,151.889,151.599,151.865,2816,0,3
2/17/2025,10:00:00 AM,151.864,151.943,151.745,151.762,3111,0,3
2/17/2025,11:00:00 AM,151.761,151.846,151.723,151.804,2452,0,3
2/17/2025,12:00:00 PM,151.804,151.84,151.595,151.612,2135,0,4
2/17/2025,1:00:00 PM,151.612,151.714,151.495,151.505,2152,0,3
2/17/2025,2:00:00 PM,151.504,151.535,151.399,151.506,2228,0,3
2/17/2025,3:00:00 PM,151.506,151.527,151.437,151.473,1769,0,4
2/17/2025,4:00:00 PM,151.473,151.497,151.421,151.471,1930,0,4
2/17/2025,5:00:00 PM,151.469,151.478,151.338,151.365,1983,0,4
2/17/2025,6:00:00 PM,151.365,151.442,151.339,151.436,1199,0,2
2/17/2025,7:00:00 PM,151.437,151.449,151.368,151.384,968,0,3
2/17/2025,8:00:00 PM,151.384,151.422,151.369,151.379,780,0,4
2/17/2025,9:00:00 PM,151.374,151.403,151.367,151.403,890,0,4
2/17/2025,10:00:00 PM,151.402,151.427,151.367,151.402,861,0,1
2/17/2025,11:00:00 PM,151.397,151.524,151.397,151.475,1063,0,3
2/18/2025,12:00:00 AM,151.476,151.515,151.405,151.514,298,0,25
2/18/2025,1:00:00 AM,151.501,151.624,151.233,151.439,1207,0,4
2/18/2025,2:00:00 AM,151.441,151.717,151.419,151.684,3217,0,4
